timestamp,open,high,low,close,volume,RSI,stochrsi_k,stochrsi_d,macdA_fast,macdA_signal,macdB_fast,macdB_signal,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,ATR,Bollinger_upper,Bollinger_lower,ADX
2025-09-16 14:00:00,115200.0,115306.71,114811.0,115296.86,607.41382,48.229062683364326,18.303611944426844,19.828658954091892,-6.005502488420461,-49.49229453737577,14.052929734010831,-19.977750585229124,115341.25025090546,115389.85869055531,115381.56565198452,115391.5708628383,114247.42127987371,408.74971772119477,115891.99790185496,114917.06809814506,15.54187955632579
2025-09-16 15:00:00,115296.86,115905.89,115010.66,115905.88,653.80057,59.0686073427993,35.361286626829575,23.625506641710444,53.09611129130644,7.68745539388091,53.98745359497843,15.965418620590782,115529.46016727031,115483.68074681798,115431.50035179552,115411.73984860934,114263.9233566909,443.49830931253774,115965.89103529108,114902.98496470894,14.97167085222979
2025-09-16 16:00:00,115905.88,116068.92,115608.28,116068.06,691.27604,61.38711073222781,67.25531183703255,40.30673680276304,110.66547115652065,52.205452207276096,97.59738022572128,47.66027620106691,115708.99344484687,115589.93152012379,115492.12508019594,115437.47789376191,114281.87496508202,444.72271579021356,116066.6795853581,114871.00341464192,14.861433615555722
2025-09-16 17:00:00,116068.05,116870.76,116056.99,116461.54,1252.39334,66.36507452533235,94.86155618981024,65.82605155122417,191.45402930637647,106.39520828570554,162.04119875149627,89.68327578147351,115959.84229656457,115748.4057891922,115584.45031065347,115477.63719204576,114303.56317438469,471.08323609091184,116253.81757473729,114777.21942526272,16.315305746586077
2025-09-16 18:00:00,116461.55,116776.66,116226.12,116418.86,486.09455,65.38048769795579,98.26335625828854,86.79340809504383,237.83836508142122,122.22363524860023,207.28007424889074,107.93772102309438,116112.84819770971,115870.30655479361,115663.91790011505,115514.5478903969,114324.6109039928,476.75871922727583,116399.79915674463,114744.3228432554,17.66532986825712
2025-09-16 19:00:00,116418.87,116820.0,116395.6,116800.12,525.61626,69.70438808052663,98.37873324440567,97.16788189750154,306.39621783746406,152.62519040371447,270.77537471835967,137.14641719405066,116341.93879847314,116039.36354483114,115772.12762391362,115564.96248293036,114349.24283529635,473.01881071104145,116622.25800708635,114666.90499291368,18.99079281073444
2025-09-16 20:00:00,116800.13,116908.83,116722.56,116839.47,367.21592,70.11920367809302,98.37873324440567,98.34027424903336,350.60112300615583,157.464076457925,320.57567708370334,149.55737564751547,116507.78253231542,116184.83744577093,115873.779278779,115614.94316987427,114374.02121504465,452.53675280311023,116804.00816867432,114660.23583132571,20.372574337058133
2025-09-16 21:00:00,116839.47,116940.26,116584.45,116800.51,295.98351,69.11023745174454,98.59849966546203,98.45198871809119,368.17683218437014,140.03182850891145,352.8318036994606,145.45080181061817,116605.35835487695,116296.77791017621,115962.0393474667,115661.43598674194,114398.16538205913,445.6276990314594,116936.93720520254,114704.93379479744,21.136120023017288
2025-09-16 22:00:00,116800.51,116964.27,116694.73,116855.58,312.66858,69.77233960425137,98.11668956832169,98.3646408260632,377.3560426733893,119.36883119834448,378.4758709488524,136.875895248008,116688.76556991797,116398.37829014417,116047.13845723178,115708.26516373246,114422.61726880481,433.05000624349856,117053.34442529213,114770.63757470786,21.893126273128928
2025-09-16 23:00:00,116855.58,116920.46,116632.0,116788.96,262.99472,67.87691395226226,95.00204636340875,97.23907853239756,366.98250813064806,87.19623732448258,388.93984533571347,117.87189570789525,116722.16371327866,116469.3931464816,116117.78812797161,115750.64535339,114446.16296762267,422.7221486546777,117152.86936343324,114819.28363656675,22.344874763542997
2025-09-17 00:00:00,116788.96,116832.0,116560.0,116560.01,269.7236,61.67593946768686,84.67546571123002,92.59806721432021,325.31049639417324,36.419380470406225,374.44193529309996,82.69918853222538,116668.1124755191,116485.8689380304,116159.90449673621,115782.38514345314,114467.19627142743,411.9562808936293,117209.15826335576,114868.69473664422,22.47181405343095
2025-09-17 01:00:00,116560.01,116768.0,116516.92,116662.25,267.74519,63.28881600186028,75.66955425409297,85.11568877624397,299.8278587394743,8.749394252565821,366.9719267378532,60.18334398158288,116666.15831701273,116517.93822202487,116207.74692561848,115816.88964763144,114489.03760206,400.46511797265595,117275.11973311241,114875.29326688759,22.410885879918315
2025-09-17 02:00:00,116662.25,117077.16,116556.52,116686.43,742.4537,63.67814589862862,69.83727297634228,76.72743098055514,277.49374236735457,-10.867777695643156,358.8662285622413,41.6621166447768,116672.91554467515,116548.57309074761,116253.3357898453,115850.98926929296,114510.90220303452,409.04903811746624,117340.6543322749,114901.3666677251,23.109258891187487
2025-09-17 03:00:00,116686.43,116758.83,116371.81,116372.04,377.8305,55.4447845893328,59.21980109172464,68.24220944072002,220.26895222446183,-54.47405427082873,323.34642254358914,4.9138485008996895,116572.6236964501,116516.47616515713,116264.64095271718,115871.42263128147,114529.42098708393,407.47553539479037,117364.78553360733,114930.43946639268,23.00394842736207
2025-09-17 04:00:00,116372.05,116480.01,116160.22,116313.49,262.15716,54.04335297780717,35.374189312668705,54.81042112691193,168.76183923124336,-84.78493381123775,287.1619999074028,-25.016459308229344,116486.2457976334,116479.56958967402,116269.2932429346,115888.75860652534,114547.1729175607,401.2122828665906,117378.23513634529,114982.46286365474,22.127198418227515
2025-09-17 05:00:00,116313.5,117214.0,116313.49,117108.3,894.88999,66.44312761069341,36.698757056777794,43.76424915372377,217.29724656356848,-28.999621183130103,318.9435263330961,5.412053693971188,116693.59719842227,116593.8842097333,116349.19864836939,115936.58375921063,114572.65676912726,436.87640551897664,117479.14460151576,115044.65639848428,22.91294227624199
2025-09-17 06:00:00,117108.31,117286.73,116970.41,117234.27,770.01131,67.9204725507216,54.48523315230309,42.186059840583255,259.48389245841827,10.549619769375738,350.2577874776325,29.381051870806118,116873.82146561485,116710.31798978179,116433.49115804849,115987.47341571217,114599.1404828673,428.265233696192,117570.67987722986,115139.30212277015,23.76711517359107
2025-09-17 07:00:00,117234.28,117275.0,117125.78,117162.48,557.97471,66.1335578269309,79.55431570461606,56.912768637899035,274.2662922756281,20.265615669268442,365.0733734173409,35.357310248411636,116970.04097707657,116792.52926436692,116502.91866680578,116033.55210529208,114624.64634870942,408.33343128932125,117608.63621095709,115288.81078904292,24.5602757211295
2025-09-17 08:00:00,117162.48,117189.86,116683.99,116860.0,635.73334,59.08068511675475,64.28826513140494,66.10927132944141,244.10532690788386,-7.916279758780604,348.39118720579427,14.940099229491977,116933.36065138438,116804.79667084567,116536.92641282428,116065.96182665318,114646.88867359787,415.3003290543694,117594.59597830127,115444.91502169876,23.801719897185343
2025-09-17 09:00:00,116860.01,116860.01,116548.88,116550.01,380.39506,52.85911821385816,35.51400857388068,59.78552980330061,182.78267611270712,-55.39114444316587,306.6222813454078,-21.463045304715592,116805.57710092292,116758.471821601,116538.17246874578,116084.9441079609,114665.82520420884,407.8595912647709,117475.4501988097,115699.06180119031,22.701593075747656
2025-09-17 10:00:00,116550.01,116604.26,116267.44,116359.14,356.93808,49.40899247156377,10.444926021567701,36.749066575617825,114.6658391157398,-98.80638515210654,255.17698722293426,-58.32667154175135,116656.76473394861,116685.86603585536,116521.12175743666,116095.69688804085,114682.67410764955,402.78533474585817,117314.89765794498,115965.84234205507,21.241598124007776
2025-09-17 11:00:00,116359.14,116383.87,116253.27,116258.13,282.02162,47.636964904048675,1.4210854715202004e-14,15.319644865149513,53.51812862114457,-127.96327651736141,203.90506747202016,-87.67887303413238,116523.88648929908,116608.09584751802,116496.07492339508,116102.06681400003,114698.35028568289,383.3435251211534,117270.4146449903,116045.55035500972,19.92292156776725
2025-09-17 12:00:00,116258.12,116516.93,116096.41,116204.94,387.04674,46.68742182972225,1.4210854715202004e-14,3.4816420071892913,4.011733004590496,-141.9757377071324,157.1679785791639,-107.53276954159094,116417.57099286605,116534.79478433293,116468.34778783364,116106.10105658828,114713.3412281139,385.9989876124988,117253.3276138776,116076.32538612242,19.111460839206792
2025-09-17 13:00:00,116204.94,116330.75,115905.88,116107.19,664.85629,44.91552462552426,1.4210854715202004e-14,6.217248937900877e-14,-41.17507712547376,-149.73003826975733,110.96179236876196,-122.9911646015943,116314.1106619107,116457.04845990876,116433.95180803996,116106.14376025148,114727.21037012272,388.77548849732,117278.77705745814,116015.44094254189,18.829419233325517
2025-09-17 14:00:00,116107.18,116240.0,115432.0,115606.61,1214.53614,37.14159518666747,1.4210854715202004e-14,6.217248937900877e-14,-127.01867234810197,-188.45890679390843,33.56353488347668,-160.31153766950368,116078.27710794046,116302.4232853799,116355.15735013138,116086.55420102592,114735.96061519612,418.72009646179714,117380.13410688682,115832.8588931132,19.54933315927365
2025-09-17 15:00:00,115606.62,115886.17,115527.48,115875.32,581.89144,42.8588567467298,6.191758818272543,2.0639196060909053,-153.3744005921908,-171.8517080303978,-6.02306040993426,-159.9185063703317,116010.62473862698,116224.76814258356,116309.45855488078,116078.27050686804,114747.29752449766,414.4322324288118,117390.55066431285,115729.96233568713,20.217824661939776
2025-09-17 16:00:00,115875.33,115875.33,115386.21,115640.77,659.4146,39.483092144888104,8.727585505002414,4.973114774425039,-193.8697336845944,-169.8776328982411,-55.68010161805432,-167.66043806276141,115887.33982575132,116118.58666211383,116245.77393060642,116061.11362424576,114756.18779788574,419.76707296961064,117410.55148819456,115590.09151180543,21.10793155345055
2025-09-17 17:00:00,115640.76,116288.27,115500.0,115504.48,696.96558,37.62844586894616,9.254841775073812,8.05806203278297,-232.22293350935797,-166.58466617840375,-104.82279656323954,-173.4425064063573,115759.71988383422,116006.93090536585,116175.1745086439,116039.2848546675,114763.63349143912,446.0887106146387,117431.53160902894,115439.50839097104,20.57838985702602
2025-09-17 18:00:00,115504.49,116333.33,114720.81,115226.93,3427.38872,34.11409064475981,3.0630829568012836,7.015170078959218,-283.84371527686017,-174.56435835672477,-164.27108694406343,-186.31263742974494,115582.12325588947,115865.1125589357,116084.86550782068,116007.42780154328,114768.2434069472,529.405231285022,117459.69230913752,115248.48269086247,21.47537943850219
2025-09-17 19:00:00,115226.93,115989.2,115068.33,115652.02,955.04331,42.908824492144,9.198926480988234,7.172283737621157,-265.29144797349,-124.80967284268365,-175.0650342573208,-157.68526779440185,115605.42217059298,115826.36845731102,116043.64212612348,115993.49024069845,114777.03720389299,557.3670004789486,117424.26871837387,115170.21228162613,22.308298335587203
2025-09-17 20:00:00,115652.02,116140.2,115496.68,115621.47,455.26463,42.47006343350626,17.370516594177058,9.87750867732224,-249.309227418722,-87.06196183033254,-183.9638244969683,-133.26724642723948,115610.77144706198,115789.11419234538,116003.43525696886,115978.90121165145,114785.43952027216,563.520786159024,117407.4252592481,115093.20174075193,22.623453411348333
2025-09-17 21:00:00,115621.47,116120.0,115307.33,116038.39,336.05085,49.986242836307966,38.56170229280056,21.710381789322,-185.7795631482877,-18.82583804791858,-155.58078181296878,-83.90736299459198,115753.31096470798,115834.43706646441,116006.76428011469,115981.23410531218,114797.90668922468,581.3171585762365,117363.6988452175,115074.54215478257,23.235912964885387
2025-09-17 22:00:00,116038.39,116823.72,116038.39,116559.69,741.17447,57.46851451415219,63.223365415217074,39.71852810073161,-79.34844801938743,70.08422166478536,-89.9851696609694,-14.649400674074087,116022.10397647199,115966.30123619815,116059.42387248472,116003.9186502019,114815.43687142145,595.8895043922197,117348.3101800824,115077.25681991765,21.96321182014984
2025-09-17 23:00:00,116559.68,116990.68,116340.07,116447.59,836.73837,55.544160499225114,85.1112577933312,62.29877516711633,-16.26277711498551,106.53591405534982,-46.50957416112942,23.060955860612722,116163.93265098133,116053.80828416212,116096.39207510522,116021.31752666457,114831.67720105905,599.7981112213458,117354.6814044792,115078.44059552083,20.4214509035253
2025-09-18 00:00:00,116447.6,116470.52,116092.76,116350.65,442.99009,53.86443170394438,92.1093652947693,80.14799616777258,16.982446648922632,111.82491025540637,-19.650579690758605,39.93596026478683,116226.17176732088,116107.77950522356,116120.60711557139,116034.2325256189,114846.79135826245,583.9382461341075,117357.28737352959,115079.5506264704,19.494009654196763
2025-09-18 01:00:00,116350.65,116869.46,116340.0,116634.84,440.77649,57.8853429637625,92.1093652947693,89.77666279428998,71.1241458770819,132.77328758685252,24.28715762581851,67.09895806509115,116362.39451154725,116203.608686092,116169.58167599316,116057.78575990837,114864.58288703595,580.0469428388146,117276.9119667166,115112.5800332834,18.411423461916282
2025-09-18 02:00:00,116634.84,116959.96,116429.55,116950.47,318.2136,61.86102627747586,94.8559598667283,93.02489681875568,141.86929235885327,162.8147472548991,83.61299560745829,101.13983683738475,116558.41967436484,116339.40165225709,116243.95199256524,116092.79298501,114885.33798268734,576.5014469217567,117214.18043789921,115146.93156210081,17.58434993383654
2025-09-18 03:00:00,116950.46,117896.0,116896.93,117581.66,1879.7006,68.30477839107417,100.00000000000001,95.65510838716591,257.40879381886043,222.683398971925,179.49183738102147,157.61494288875835,116899.49978290989,116565.26680639216,116371.35275517807,116151.17992677432,114912.16705748647,606.6849149987746,117326.86201106008,115076.16798893995,18.314247371600224
2025-09-18 04:00:00,117581.67,117750.0,117219.5,117605.16,612.3817,68.51804553112746,100.00000000000001,98.28531995557614,333.5432937463047,239.0543191194954,254.43974090866686,186.05027713312296,117134.71985527326,116754.33829613905,116488.85820706587,116208.19875317533,114938.96300716323,601.2431353560049,117491.0415890882,114986.50441091183,18.992009278095075
2025-09-18 05:00:00,117605.16,117605.16,117176.1,117273.36,340.19852,62.15852922856199,93.83838638748539,97.9461287958285,341.0771876777144,197.2705704407241,283.79163408948807,172.32173625115536,117180.93323684884,116848.70587865922,116563.57266353579,116249.96978246256,114962.19083793773,588.9443399734329,117600.70240360906,114949.178596391,19.51219126383602
2025-09-18 06:00:00,117273.37,117338.05,116888.02,117102.43,474.42047,59.11456055614903,84.72752979552565,92.85530539433705,318.871924527135,140.05224583211574,289.91859730421857,142.75895957270868,117154.76549123255,116894.83753708482,116614.89240986572,116283.39959491501,114983.48674999805,579.0218871181876,117686.02264242953,114938.18735757052,19.2848943062189
2025-09-18 07:00:00,117102.43,117208.0,117048.81,117086.01,362.6272,58.81658625734366,75.32797160923901,84.63129593075006,293.822312360644,92.0021069324998,290.105151420561,114.35641095124089,117131.84699415503,116929.59616670576,116659.76075178327,116314.87451276148,115004.4073793513,549.0338951811743,117767.71219641705,114939.285803583,19.07383284557443
2025-09-18 08:00:00,117086.01,117413.04,117010.59,117229.59,383.66591,60.68284520496532,71.46296038660928,77.17282059712467,285.20252339713625,66.70585437519364,298.39894565506256,98.12016414859394,117164.42799610335,116984.14050003198,116714.03020399438,116350.74570833947,115026.54849995476,538.5636169539474,117867.12440939937,114942.33859060067,19.242644730826704
2025-09-18 09:00:00,117229.58,117350.0,117107.57,117298.81,260.44715,61.5866081800974,71.70372827706832,72.83155342430557,279.89223662242875,49.116454080388905,307.01819816749776,85.3915333288233,117209.22199740223,117041.35313638981,116769.72351789968,116387.9247001693,115049.1580671194,517.4112157429506,117969.82321839208,114958.80178160798,19.399398624275246
2025-09-18 10:00:00,117298.82,117307.5,117078.72,117190.47,236.63641,59.28944540174443,64.503713859511,69.22346750772955,257.27223004677217,21.19715800378586,301.629883775051,64.00257514910123,117202.97133160148,117068.46529340984,116809.79461143304,116419.39706486855,115070.46465351622,496.7947003327398,118026.68000943665,115060.33099056344,19.459408536018056
2025-09-18 11:00:00,117190.48,117300.0,117013.77,117063.4,285.00282,56.62180036692687,47.46933448436618,61.225592206981865,221.16241735132644,-11.930123753327905,283.83425416529644,36.96555643147735,117156.44755440099,117067.5443309717,116833.94750558227,116444.65208193252,115090.2948559688,481.75436459468665,118069.35246524938,115136.4665347507,19.314565947116076
2025-09-18 12:00:00,117063.41,117279.0,116977.59,117124.69,249.62123,57.61245035537201,31.531901745831124,47.83498336323613,197.54680814580934,-28.436586367076018,271.54646168852923,19.742211163768104,117145.861702934,117077.9344526132,116861.63726695538,116471.32023558223,115110.53759372035,468.87262426649494,118090.52096588859,115263.69003411148,19.064184205636963
2025-09-18 13:00:00,117124.69,117655.55,117004.28,117432.04,647.0176,62.26624313958303,33.91017607409872,37.63713743476537,210.4922682470351,-12.392901012680198,283.3426759966096,25.23074037747881,117241.25446862266,117142.3172794108,116915.96133676915,116508.99552046135,115133.63712015099,481.90100824745986,118114.96160674345,115432.00539325664,19.63803092053939
2025-09-18 14:00:00,117432.04,117843.83,117400.54,117640.54,711.59459,65.06811504687407,51.30445929628073,38.91551237207022,237.41154268127866,11.62109873725069,305.98822651153023,38.30103271391954,117374.34964574844,117232.90322860883,116984.96882850541,116553.36981377659,115158.58142741317,479.14307908692757,118082.98704307138,115705.34095692869,20.5215472874356
2025-09-18 15:00:00,117640.54,117705.51,117322.41,117583.56,808.09852,63.6765646978377,62.54612930878861,49.253588226389375,243.82927456960897,14.4310645004648,315.6980085216637,38.408651779242405,117444.08643049897,117296.6590052254,117041.9775115049,116593.7694289226,115182.7105674389,472.28285915214644,118068.91574725656,115912.56625274352,21.066491296080606
2025-09-18 16:00:00,117583.56,117789.0,117500.01,117565.6,483.30991,63.21764407271011,61.91567846729102,58.588755690786805,240.25019354007964,8.681586776748361,318.27498293391545,32.788500953195296,117484.59095366597,117345.5573679117,117091.846319933,116631.88043170996,115206.42091005146,459.1905120698506,117991.15087174655,116184.74412825353,21.739438936504012
2025-09-18 17:00:00,117565.59,117765.59,117418.45,117579.93,479.43176,63.444025533363934,57.36497222597068,60.608926667350126,233.435885827319,1.4938232511901788,317.8100485511095,25.858853256311477,117516.37063577732,117388.17057374593,117138.33047993938,116669.05884615271,115230.0379159216,451.18690406486127,117952.49389110264,116377.55510889742,22.05593448787564
2025-09-18 18:00:00,117579.94,117900.0,117512.11,117822.97,474.53821,67.13813508583328,70.93082365349854,63.403824782253444,249.96535491905524,14.41863387434114,333.2118230540218,33.008502207379024,117618.57042385155,117467.22501488304,117203.53424375468,116714.31026395064,115255.83823516616,446.66569663165683,118013.96312618308,116442.41387381701,22.642313206112537
2025-09-18 19:00:00,117822.98,117822.98,117196.33,117450.21,391.34362,57.534872760927236,55.34337958018852,61.213058486552605,213.8033741696563,-17.394677500046242,311.7456142109586,9.233834691452671,117562.4502825677,117464.13137581339,117227.0271729209,116743.16907712905,115277.67278008988,459.5217183008238,117982.15271899242,116574.48628100769,22.041778415511732
2025-09-18 20:00:00,117450.21,117657.17,117337.95,117521.14,192.47211,58.74413517464182,42.95457902031914,56.409594084668754,191.40451404242776,-31.83483010181982,297.0329364654026,-4.3830744432826805,117548.68018837846,117474.49658021095,117255.037918357,116773.67774077105,115299.9958370044,449.5001669936222,117903.72930633517,116769.95869366497,21.484138967096698
2025-09-18 21:00:00,117521.14,117521.14,117299.21,117299.21,187.11636,53.600958780414565,9.621245686985807,35.973068095831174,146.53395607689163,-61.36431045388477,264.4171013489249,-29.599127647808302,117465.52345891898,117442.62629289988,117259.24478327538,116794.2868489761,115319.88851524316,433.24515506550586,117837.6803097146,116902.44469028554,20.82592262874698
2025-09-18 22:00:00,117299.21,117334.8,117027.34,117061.02,345.51742,48.675264846002996,6.72710554403647,19.767643417113828,85.42865782720037,-97.97568696286083,216.84917239613424,-61.73364528047921,117330.68897261265,117373.24333055444,117240.36623248726,116804.74697254566,115337.21320663378,424.26050113225585,117825.51675305507,116925.66324694504,19.384867750708676
2025-09-18 23:00:00,117061.02,117172.21,116612.03,117073.53,650.11136,48.94065728951577,0.4791462361401966,5.609165822387513,42.46366995514836,-112.75253986793027,178.10758506963612,-80.38018608558184,117244.9693150751,117318.74999772637,117224.47706748846,116815.28748342622,115354.48999064737,433.9690367656667,117808.01229102245,116892.35470897764,19.176388636289442
2025-09-19 00:00:00,117073.53,117427.7,117020.0,117424.2,328.86734,55.83463187172918,13.40484870949516,6.870366829890631,50.67432846446172,-83.63350508689354,173.69844873041438,-67.83145793984286,117304.71287671673,117337.92272541249,117243.49829915623,116839.16640564479,115375.08412009367,432.09267699669033,117785.40211141878,116896.86888858132,18.189165641152655
2025-09-19 01:00:00,117424.21,117459.99,117118.21,117241.32,268.6749,51.899073602442435,19.225194651670964,11.036396532435461,34.77961512609909,-79.62257474020494,153.67580973268196,-70.28327755006023,117283.58191781116,117320.35859351931,117243.29084209373,116854.93713483519,115393.65363133652,425.64177149692665,117784.99559661737,116894.07140338272,17.175997204070104
2025-09-19 02:00:00,117241.32,117285.99,117044.13,117112.8,395.51641,49.270737273278606,19.82112941059548,17.483724257253886,8.651921580414637,-84.60021462871151,125.98495798536169,-78.37930343790441,117226.65461187411,117282.6206674249,117230.8631428467,116865.04940405734,115410.75956535307,412.5145021042891,117784.43179954358,116895.67220045647,16.445684142398623
2025-09-19 03:00:00,117112.81,117291.01,116871.61,116977.58,333.32919,46.59691000253141,6.895426937240515,15.313916999835671,-24.649741156870732,-94.3215018927975,92.0673395738122,-89.83753747956311,117143.6297412494,117227.1587278931,117206.74093876607,116869.46236860412,115426.34981843414,413.0063233825537,117793.67903574996,116875.58196425013,16.24264733666565
2025-09-19 04:00:00,116977.58,117100.0,116700.02,116990.65,377.41298,46.896884014900046,1.5618647046570657,9.426140350831039,-45.612255119514884,-92.22721268435332,65.48712754681765,-93.13419960524612,117092.63649416626,117184.15714100344,117186.16084935977,116874.21482473728,115441.91499437012,412.075871712371,117803.94481205955,116841.42218794054,16.493027259310626
2025-09-19 05:00:00,116990.65,117010.0,116780.75,116894.83,306.31482,44.90538132954286,0.4867837095923762,2.9813584504966713,-69.62529551048647,-92.99220246025992,36.272122368449345,-97.87936382689153,117026.70099611084,117131.55220627553,117158.41505418265,116875.02326298288,115456.37186009777,399.01688087577304,117818.69975235857,116786.26924764152,16.725522901766674
2025-09-19 06:00:00,116894.83,116894.83,116633.86,116669.75,430.54942,40.54939316379543,0.4867837095923762,0.845144041280625,-109.51664947188692,-106.3068451373283,-4.985583937886986,-111.3096561065823,116907.71733074056,117047.58816877089,117111.87552521288,116866.9733311012,115468.44527442516,389.1563893846465,117860.68118777568,116692.21581222437,17.319484330829262
2025-09-19 07:00:00,116669.76,116992.81,116665.0,116909.97,423.81384,46.51280823760132,7.476115381579576,2.8165609335881285,-107.70063123601722,-83.59266152116687,-18.090332936437335,-99.53152408410611,116908.46822049371,117022.56668353982,117092.64642757355,116868.65947497958,115482.78880403287,384.77450442860015,117867.83942689795,116669.71457310214,17.46700448747101
2025-09-19 08:00:00,116909.98,117090.36,116882.47,116915.88,283.85786,46.654582978709996,18.661013031818484,8.874637374330165,-103.12917094366276,-63.21696098304993,-27.679975793580525,-87.29693355299943,116910.93881366248,117003.1691047144,117075.8115297094,116870.51126027449,115497.04841792308,372.13989696941434,117874.12446753513,116642.54853246496,17.209529910422653
2025-09-19 09:00:00,116915.88,116979.86,116488.0,116488.0,361.47256,38.66405226771229,18.661013031818484,14.9327138150722,-144.9644781256502,-84.0418145320299,-69.01066491763049,-102.90209814163953,116769.95920910832,116909.50199476632,117019.8294792609,116855.5108186951,115506.90863267012,380.6913329001705,117906.06743865147,116516.20156134861,18.00204986978868
2025-09-19 10:00:00,116488.0,116551.54,116434.23,116532.68,289.26548,39.82306246269181,13.43489002422646,16.91897202928783,-165.34383918663661,-83.53694047441306,-97.0415961126273,-104.74642346930906,116690.86613940554,116840.98890480881,116973.43429075986,116842.8507865894,115517.11531294206,361.8783805501581,117880.8901305894,116430.5928694107,18.8609770570952
2025-09-19 11:00:00,116532.68,116554.05,116300.0,116394.72,309.23241,37.46873988153897,2.2499923739875527,11.448631810010852,-190.67959895258537,-87.09816019228944,-128.90262088234886,-109.28595859122449,116592.1507596037,116759.84910393448,116918.31864402082,116825.27703025256,115525.8476978879,354.1763533680042,117865.02060800443,116327.57839199567,19.961744063526176
2025-09-19 12:00:00,116394.72,116529.08,116133.66,116162.45,488.73837,33.841279290630965,2.2499923739875527,5.978291590733875,-229.29531931046222,-100.57110444013304,-170.92464745826146,-121.04638813370967,116448.91717306913,116651.2310850373,116846.33115411407,116799.28381337991,115532.1820491527,357.12232812743235,117863.7637693705,116188.52023062963,21.335496559691933
