timestamp,open,high,low,close,volume,RSI,stochrsi_k,stochrsi_d,macdA_macd,macdA_signal,macdA_hist,macdB_macd,macdB_signal,macdB_hist,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,ATR,Bollinger_upper,Bollinger_middle,Bollinger_lower,ADX
2025-10-21 20:00:00,111780.4,111801.41,108045.81,108297.67,6168.56427,45.7187046125389,59.43541524564125,58.87557725035001,364.382944202167,430.98603995248067,-66.60309575031368,300.8246117526869,156.6660977950944,144.1585139575925,110076.65538864261,109992.25826519044,109627.63685280553,110432.71232933403,114474.99261572266,1917.1596357064666,112884.3609708092,109309.32750000004,105734.29402919089,25.518719930460094
2025-10-22 00:00:00,108297.66,108678.21,107841.2,108216.02,4851.56459,45.476659192064794,29.80881719772441,51.84206722344505,118.39878959357156,368.46858988069886,-250.0698002871273,144.02310317542288,154.1374988711601,-10.114395695737215,109456.4435924284,109669.30585333763,109493.19715253834,110345.78321837976,114412.71428123786,1840.0060902988625,112832.12365804272,109366.12150000004,105900.11934195735,24.467616453173694
2025-10-22 04:00:00,108216.03,108638.99,107610.0,108321.63,3883.15964,45.87580168645759,12.064011488525267,33.76941464396366,-42.85331210109871,286.20420948433934,-329.05752158543805,27.95635881232738,128.90127085939355,-100.94491204706617,109078.17239495227,109424.27388000351,109381.61932848707,110266.40466079624,114352.10647744445,1782.07636956323,112779.5869651943,109422.95250000004,106066.31803480578,23.60718669948206
2025-10-22 08:00:00,108321.64,108358.76,106708.18,107555.05,4012.65986,43.392674026815506,8.640177824867793,16.83766883703917,-238.45369568998285,181.2726284494749,-419.72632413945774,-124.44939655833878,78.23113737584708,-202.68053393418586,108570.46492996818,109084.41499273015,109207.66034482163,110160.07702703952,114284.4740746838,1772.683771737285,112759.86002850185,109436.91600000004,106113.97197149823,23.2512173744897
2025-10-22 12:00:00,107555.04,109163.88,107443.01,108416.5,7925.67327,46.87275952441789,10.695187481702261,10.466458931698455,-272.0791782776214,90.60226710405563,-362.681445381677,-173.71773029252654,27.841363842172356,-201.5590941346989,108519.14328664546,108962.97590314285,109132.3117405529,110091.7014573517,114226.08627294566,1768.9827880417654,112651.83378560188,109518.44100000004,106385.0482143982,22.3805447955455
2025-10-22 16:00:00,108416.5,108796.42,107463.29,107870.35,4008.05438,44.98456245077675,9.383315266338668,9.572893524302922,-349.29175443011627,2.6234627972212508,-351.9152172273375,-253.90610879886663,-28.508130686035443,-225.3979781128312,108302.87885776364,108764.31664802597,109012.1249081193,110004.58963549476,114162.84511600093,1737.8504460387826,112646.7713607583,109522.78500000003,106398.79863924177,21.57206311509732
2025-10-22 20:00:00,107870.35,108069.93,106666.69,107567.44,3929.67277,43.92762121939472,10.170738362781815,10.083080370274264,-427.7054674631945,-83.4423232548619,-344.2631442083326,-338.00200524916,-90.40690559866036,-247.59509965049963,108057.73257184243,108546.70271202124,108874.53586925079,109909.01513998516,114097.21919444868,1713.9496998931547,112686.31117759235,109476.82200000004,106267.33282240774,21.25434668886128
2025-10-23 00:00:00,107567.45,108720.39,107500.0,108377.96,2373.50317,47.48327742607884,11.069398834747284,10.207817487955937,-381.2990106104262,-143.01366072597477,-238.28534988445142,-335.3803628070891,-139.4015970403461,-195.978765766743,108164.47504789496,108516.02221892648,108827.24292932214,109848.97376194653,114040.31114276263,1678.6954356150723,112686.79235025316,109450.29850000006,106213.80464974696,20.486231514611458
2025-10-23 04:00:00,108377.96,110298.29,108350.36,109269.9,3314.78585,51.15403783640109,20.15064550538703,13.796927567638724,-240.6962994378846,-162.55018846835674,-78.14611096952785,-258.3524621723336,-163.1917700667436,-95.16069210559002,108532.95003192997,108653.09090639438,108869.40074557716,109826.26498696824,113992.8443652227,1697.926475928281,112698.33775235502,109481.65450000006,106264.97124764511,19.288818741935806
2025-10-23 08:00:00,109269.9,109903.83,109100.4,109253.89,2204.01103,51.08501507591383,30.686072760907848,20.635372367014067,-139.32525715963857,-157.9052022066131,18.57994504697453,-196.3359307670762,-169.82060220681012,-26.515328560266084,108773.26335461998,108762.32710523177,108906.01876980791,109803.81890904791,113945.69059044437,1634.0338705048327,112640.41207885677,109437.07700000008,106233.74192114339,18.1769354530227
2025-10-23 12:00:00,109253.88,110109.99,108685.72,109908.28,4284.59025,53.82739003022341,39.685480318141074,30.174066194811996,6.908556197173311,-124.9424505258558,131.85100672302912,-93.30798244936159,-154.5180782553204,61.210095805958815,109151.60223641332,108970.68217700781,109001.4722203024,109807.91542241858,113905.51735073846,1619.050736897345,112486.7583629083,109373.99500000007,106261.23163709184,16.89237715867013
2025-10-23 16:00:00,109908.29,111293.61,109647.34,110200.0,3640.32069,55.03756717340633,45.09782335083916,38.489792143296036,140.25122824145365,-71.90371477239391,212.15494301384757,11.746370021195617,-121.2651886000172,133.01155862121283,109501.06815760888,109194.19450846093,109115.61772313074,109823.29128820608,113868.64653132812,1620.9949699761062,112379.36054672008,109333.15750000006,106286.95445328004,16.41609358155272
2025-10-23 20:00:00,110200.01,110200.01,109341.28,110078.18,1755.88195,54.396399307049215,58.3650409267465,47.716114865242254,215.44020574758179,-14.434930668398763,229.87513641598053,84.20221460614994,-80.17170795878377,164.3739225649337,109693.43877173925,109354.91914328621,109207.29032092782,109833.2869239627,113830.93044643929,1566.5474721206697,112233.27169761884,109279.83900000007,106326.40630238129,15.75228649492436
2025-10-24 00:00:00,110078.19,110829.67,109983.93,110441.46,1538.88446,56.04102713092243,76.03856128863019,59.83380852207196,302.46764190621616,48.94558384652422,253.52205805969194,168.989645952126,-30.339437176601812,199.32908312872783,109942.77918115951,109552.47202632508,109324.83029036326,109857.13684851318,113797.20437234537,1515.0612241120507,112181.88639611899,109261.75100000008,106341.61560388116,15.52521713141722
2025-10-24 04:00:00,110441.46,111522.3,110332.0,111054.61,2705.19443,58.74530787974936,91.89591840099386,75.4331735387902,423.29419920337386,123.81530691789416,299.4788922854797,282.40498793599545,32.20944784591764,250.19554009007783,110313.38945410633,109825.5880215387,109489.57121509056,109904.09657994403,113769.91487610312,1491.863993818333,112261.86033955812,109287.87700000007,106313.89366044202,15.720282741758387
2025-10-24 08:00:00,111054.61,111482.99,110600.0,111066.29,1981.64658,58.79730635905667,99.99999999999996,89.3114932298747,497.67467834206764,198.58718120272886,299.0874971393388,368.9766092859063,99.56288013391537,269.41372915199094,110564.35630273755,110051.17019944075,109639.73490889146,109949.67279249524,113743.0131360424,1448.372994259881,112458.47273134078,109388.23050000006,106317.98826865935,15.901415094218041
2025-10-24 12:00:00,111066.29,112104.98,109700.01,110046.91,5533.12257,52.569577087113615,86.5241200663415,92.80667948911179,423.54551136777445,243.57884723573798,179.96666413203647,351.28045382743585,149.90639487261947,201.37405895481638,110391.87420182503,110050.39561772425,109678.51348899704,109953.48601631896,113706.23599041013,1516.7013518127465,112508.7984463954,109486.25750000007,106463.71655360473,15.316016422772483
2025-10-24 16:00:00,110046.92,110945.39,109797.13,110615.07,1470.06782,55.40475353605636,78.91904349357816,88.48105451997321,424.96669194438437,279.8564161774673,145.11027576691708,378.73605335340835,195.67232656877724,183.06372678463111,110466.27280121669,110153.06368722893,109767.70934718779,109979.43048626723,113675.47811985879,1490.38411239755,112618.67473517862,109588.01050000006,106557.3462648215,14.772431942144465
2025-10-24 20:00:00,110615.07,111138.62,110478.0,111004.89,1776.25327,57.29109236629407,75.54256762199638,80.3285770606387,458.76956513451296,315.6390459688764,143.13051916563654,427.0275224594661,241.94336574691502,185.0841567125511,110645.8118674778,110307.94119864186,109885.53607602704,110019.64458484498,113648.90510374079,1431.1152472262963,112033.66903396658,109467.12450000006,106900.57996603355,14.410943646019408
2025-10-25 00:00:00,111004.9,111226.67,110672.86,111029.99,829.34913,57.41599509523992,85.92196579686636,80.12785897081365,473.6006980774546,347.23137639059206,126.36932168686252,461.99858774244785,285.9544101460216,176.04417759642627,110773.8712449852,110439.22279888879,109994.531687834,110059.26597367458,113622.84624698716,1368.4505867101323,111879.05139731077,109429.60450000006,106980.15760268935,14.143328044800423
2025-10-25 04:00:00,111029.99,111820.87,111029.99,111489.6,1417.09029,59.73792976844495,93.52704236962971,84.9971919294975,523.2282542336325,382.43075195920017,140.7975022744323,520.7966749272018,332.9228631022576,187.8738118249442,111012.44749665681,110630.2004718181,110136.91914613552,110115.35750411871,113601.61991617137,1327.195544802265,112136.82088550879,109589.20100000007,107041.58111449136,14.349326621611889
2025-10-25 08:00:00,111489.59,111850.13,111375.81,111563.81,1378.18654,60.116075346698295,96.90351824121149,92.1175088025692,552.8650028296688,416.5176021332939,136.3474006963749,566.84843354857,379.7079771915201,187.1404563570499,111196.2349977712,110799.94765876025,110272.81351317023,110172.15956278073,113581.34320058758,1266.275863030675,112360.6221877899,109756.59050000008,107152.55881221026,14.562912409782841
2025-10-25 12:00:00,111563.81,111943.19,111311.19,111385.18,1254.08497,58.68723654838875,94.72620506168823,95.0522552241765,539.855841295328,441.18524996570073,98.67059132962726,582.2193733966706,420.2102564325502,162.00911696412038,111259.2166651808,110906.35353898566,110378.75317858258,110219.72899169129,113559.49083043248,1220.9704442427696,112518.55432117796,109909.76800000008,107300.98167882221,14.83637088921508
2025-10-25 16:00:00,111385.18,111731.78,111164.39,111623.45,963.51944,60.05117955949994,94.43955649539932,95.35642659943302,544.0065236593509,461.74950470443076,82.25701895492017,606.634447370001,457.49509462004033,149.13935274996066,111380.6277767872,111036.73471371553,110497.2957330033,110274.77687437006,113540.22674256748,1174.2861267968576,112586.77832814578,110113.18800000008,107639.59767185438,14.911364463852072
2025-10-25 20:00:00,111623.46,111683.64,111342.25,111646.27,565.73827,60.18675173002572,94.43955649539932,94.53510601749564,535.979426931779,476.5954891499004,59.383937781878615,620.6702523648419,490.1301261690006,130.54012619584125,111469.17518452479,111147.5593112218,110606.72185366965,110328.5609185124,113521.38140184541,1114.7935463113677,112705.44860343335,110274.67650000009,107843.90439656682,14.981001354586423
2025-10-26 00:00:00,111646.27,111899.56,111260.45,111260.46,1026.78183,56.68430196472971,84.38636590653756,91.08849296577874,474.3279914921877,476.14198961835785,-1.8139981261701337,593.8169343139161,510.8674877979837,82.94944651593244,111399.60345634987,111168.08670918147,110668.98262951063,110365.10598053153,113498.8846714788,1080.81615014627,112642.34514198391,110444.18200000007,108246.01885801624,15.254965725575387
2025-10-26 04:00:00,111260.46,111724.96,111260.46,111723.98,665.50994,59.71728138610409,82.61857667959355,87.14816636051016,471.4951968304231,475.2126310607709,-3.7174342303478056,602.9868197804026,529.2913541944674,73.69546558593515,111507.72897089992,111269.15821660303,110769.45856955723,110418.39515776558,113481.22392847901,1036.793567992965,112477.27627585409,110652.00900000008,108826.74172414606,15.509361212922283
2025-10-26 08:00:00,111723.98,113466.23,111708.63,113286.09,2987.57218,67.87989022515515,82.61857667959355,83.20783975524158,631.4626425746246,506.4626333635416,125.00000921108301,727.9123218435416,569.0155477242822,158.89677411925936,112100.51598059994,111635.87308631156,111009.13775340893,110530.85377902968,113479.28229734987,1088.2797417077527,112753.24954413614,110897.41550000008,109041.58145586401,17.170641057472668
2025-10-26 12:00:00,113286.09,114000.0,113279.85,113694.97,3506.31151,69.61542120930997,97.94556220676706,87.72757185531809,771.8968608033465,559.5494788515026,212.3473819518439,850.1103383107402,625.2345058415738,224.87583246916643,112632.0006537333,112010.25434334582,111264.93130070332,110654.93676808734,113481.4284436449,1061.9847601571985,113188.40532375236,111118.66900000008,109048.9326762478,19.04146187497358
2025-10-26 16:00:00,113694.97,113793.93,113290.62,113585.99,1360.11589,68.55222715679946,97.92091248187573,92.82835045607881,837.8191138799011,615.2034058571824,222.61570802271876,927.4680966447486,685.6812240022088,241.78687264253983,112949.99710248887,112296.75173546476,111485.98451016015,110769.88003208392,113482.46885714096,1022.07942014597,113484.27190260254,111335.27400000009,109186.27609739764,20.77865263408157
2025-10-26 20:00:00,113585.98,115466.8,112901.0,114559.4,3908.18602,72.58034973344071,97.92091248187573,97.92912905683954,970.8647675160464,686.3356781889552,284.52908932709124,1055.1575301355624,759.5764852288795,295.5810449066829,113486.46473499258,112708.14232901661,111778.69074728775,110918.4886582767,113493.18458990574,1132.3451758498295,114032.29710880914,111567.8300000001,109103.36289119106,23.25872240627105
2025-10-27 00:00:00,114559.41,115445.39,114362.26,114958.51,3281.65267,74.04813603225608,97.92091248187573,97.92091248187576,1083.2205337949563,765.7126493101554,317.5078844848009,1175.0123566011753,842.6636595033386,332.34869709783663,113977.14648999505,113117.30008737723,112081.53067611749,111076.92086775605,113507.76494224499,1128.8298061462706,114593.64257570967,111805.75550000009,109017.8684242905,25.561644337589854
2025-10-27 04:00:00,114958.52,116400.0,114938.01,115554.6,5478.9455,76.10546356315251,100.0,98.61394165458385,1200.3846306348278,852.6470455750898,347.73758505973797,1303.0765954947274,934.7462467016164,368.33034879311094,114502.96432666336,113560.44552603591,112412.29918315391,111252.51612784405,113528.1314602326,1152.6269628501088,115191.8531879171,112079.57650000008,108967.29981208306,28.094884545667988
2025-10-27 08:00:00,115554.59,115607.48,114814.69,115362.02,3701.92326,74.06269840239406,96.49391867318526,98.13827705168701,1230.3500647306646,928.1876494062047,302.16241532445986,1373.199442542449,1022.4368858697829,350.76255667266616,114789.31621777557,113888.00452130211,112693.2249752345,111413.6731424384,113546.37910739446,1126.9243226465292,115651.61547527203,112325.60450000009,108999.59352472814,30.251800037180058
2025-10-27 12:00:00,115362.02,115437.48,114503.99,114969.68,4493.43933,69.94373874165592,85.91829855168339,94.1374057416229,1177.094560778889,977.9690316807416,199.12552909814735,1381.1922207987227,1094.187952855571,287.0042679431517,114849.43747851705,114084.67279015627,112910.03021568836,111553.12439175455,113560.54130533083,1113.1075853146335,115983.1801968661,112521.3580000001,109059.53580313409,31.756499185250338
2025-10-27 16:00:00,114969.68,115790.0,114790.81,114942.64,2258.20754,69.65621305433068,74.84918634275219,85.75380118920697,1108.2074330892938,1004.0167119624521,104.19072112684171,1369.5572496798704,1149.2618122204308,220.29543745943965,114880.50498567804,114240.66682830968,113103.61209990851,111686.04657247006,113574.29353114843,1104.970614935017,116262.43201134172,112715.1755000001,109167.91898865848,33.33135534509278
2025-10-27 20:00:00,114942.64,114942.64,113830.01,114107.65,2236.06411,61.279013809125885,52.90802604623256,71.22517031355606,940.4419514004549,991.3017598500526,-50.85980844959772,1278.2251526530745,1175.0544803069595,103.170672346115,114622.8866571187,114216.48195043519,113199.23475706008,111781.01141276535,113579.60056068924,1105.5177138682304,116291.93471066268,112918.2125000001,109544.49028933751,33.36125293963011
2025-10-28 00:00:00,114107.65,114547.2,113569.91,113908.24,2184.14279,59.440479938866794,34.880853727761654,54.21268870558216,779.0784837785322,948.8571046357486,-169.7786208572163,1176.194647544864,1175.2825137545403,0.9121337903236508,114384.6711047458,114160.43795944698,113266.75906591151,111864.43214167652,113582.87060486148,1096.3585914490707,116309.12109621149,113082.87100000012,109856.62090378875,33.03915134644967
2025-10-28 04:00:00,113908.25,114364.99,113483.3,114188.37,2190.6787,61.20153053046762,20.369736595698754,36.05287212323101,679.4076053293393,894.9672047744667,-215.55959944512745,1105.1988427159813,1161.2657795468285,-56.066936830847226,114319.23740316386,114165.5165122748,113354.5315358247,111955.56695964998,113588.89547446485,1081.02512063128,116354.62734183855,113242.04500000011,110129.46265816168,32.62075657734138
2025-10-28 08:00:00,114188.38,114673.68,114113.3,114357.73,1236.93368,62.268182303947924,18.139620770689245,24.463403698049905,612.5416250353446,838.4820888266423,-225.9404637912977,1050.4906897279288,1139.1107615830485,-88.6200718551197,114332.06826877591,114200.46441913393,113450.07424669854,112049.76943182056,113596.5455692463,1043.8361834433308,116382.94766459221,113408.4320000001,110433.916335408,32.478762813169375
2025-10-28 12:00:00,114357.72,116086.0,114138.06,114641.38,4008.51256,64.0507832192323,22.63061765239328,20.379991672927115,582.7054750781244,787.3267660769387,-204.6212909988143,1018.2841232589126,1114.9454339182214,-96.66131065930881,114435.17217918394,114280.63088838231,113563.53193748916,112151.401218808,113606.94193174136,1108.4150274830931,116449.77812786706,113566.0210000001,110682.26387213313,33.284918173555646
2025-10-28 16:00:00,114641.38,115591.41,113566.44,113689.99,2719.79536,54.713851867291574,14.877513660054058,18.54925069437888,441.9802238712,718.257457635791,-276.27723376459096,905.5523219141469,1073.0668115174064,-167.51448960325956,114186.77811945596,114173.24163594916,113575.5755624902,112211.7380337567,113607.76828067926,1173.8832398057295,116405.85385090728,113672.3300000001,110938.80614909292,33.25072918994455
2025-10-28 20:00:00,113689.0,113703.32,112211.0,112898.45,3183.35948,48.393185082797245,9.221537775064595,15.576556362504,245.82671133626718,623.7713083758862,-377.944597039619,743.7672089299012,1007.2068909999055,-263.4396820700042,113757.33541297064,113941.46133850385,113511.0874136816,112238.66791478585,113600.71038733916,1196.6287226767495,116301.97466847747,113747.9935000001,111194.01233152272,31.67333341137654
2025-10-29 00:00:00,112898.44,112975.75,112100.0,112523.49,2076.22141,45.699927602604475,3.552713678800501e-15,8.033017145039574,62.4823888099927,511.5135244627075,-449.0311356527148,578.6251721595618,921.4905472318367,-342.8653750722749,113346.0536086471,113683.64836786679,113417.03051714049,112249.83740832366,113589.99177651986,1173.7088139141244,116224.4279659618,113792.9955000001,111361.56303403841,30.09612237209851
2025-10-29 04:00:00,112523.49,113577.9,112505.58,113577.9,2036.63326,53.531694653178185,8.585900344743834,5.935812706602834,51.339711784166866,419.47876192699937,-368.1390501428325,526.7588450926705,842.5442068040035,-315.78536171133294,113423.33573909807,113664.42139189101,113432.35142026997,112301.91829427175,113589.87146033559,1166.4667557774007,116117.15843113417,113889.57700000009,111661.99556886601,29.12515521492921
2025-10-29 08:00:00,113577.9,113624.12,112732.91,113132.36,1970.99326,50.234651623241724,13.557280147116193,7.381060163953367,-7.135959043182083,334.1558177329631,-341.2917767761452,444.5782316346449,762.9510117701318,-318.3727801354869,113326.34382606538,113567.68295700173,113403.78080881569,112334.48463567285,113585.31910749643,1146.8055589361572,115896.10253018614,113983.1720000001,112070.24146981405,28.26098885051919
2025-10-29 12:00:00,113132.35,113643.73,111401.5,111509.74,4606.39611,40.460851580069665,13.557280147116193,11.900153546325429,-227.6784979103977,221.78895460429095,-449.46745251468866,245.68552044520038,659.4979135051456,-413.8123930599452,112720.80921737693,113193.51151027414,113223.39596988086,112302.14170878372,113564.66657906363,1225.0501618692886,115937.56246518534,113972.46000000011,112007.35753481487,26.38884167462992
2025-10-29 16:00:00,111509.74,112030.23,109200.0,110640.0,7741.83881,36.3755262835241,4.971379802372362,10.695313365534938,-471.1684384133987,83.19747600075303,-554.3659144141517,17.67709406663198,531.1337496174428,-513.4566555508109,112027.20614491795,112729.2366902243,112977.35825846363,112236.95968098828,113535.56541907295,1339.7058645929105,116272.94134152611,113840.15550000011,111407.36965847411,26.22446757805401
2025-10-29 20:00:00,110640.0,111800.0,109733.22,110021.29,2647.63091,33.76381307172397,2.960594732333751e-15,6.176219983162874,-696.6189296645316,-72.76580513230391,-623.8531245322276,-210.5192182706087,382.8031560398325,-593.3223743104412,111358.5674299453,112236.88274654715,112695.82794813377,112150.0706738907,113500.59750445532,1391.6397314077026,116605.37276637982,113656.4715000001,110707.57023362038,26.07183448837638
2025-10-30 00:00:00,110021.3,111011.99,109703.43,110751.47,2342.18582,39.30258961533535,6.095884926351239,3.6890882429078897,-754.1543574513635,-209.0435155961158,-545.1108418552476,-328.6584462468454,240.51083558249692,-569.1692818293424,111156.20161996353,111966.8077017204,112510.65100069245,112095.22358864009,113473.24300192343,1385.7054648785818,116724.49422181273,113514.7455000001,110304.99677818749,25.94918123835749
2025-10-30 04:00:00,110751.48,111592.0,107925.06,111366.72,6581.76635,43.58345324522523,16.903216842437168,7.6663672562628244,-706.9497307990241,-308.6247586366975,-398.3249721623266,-368.3925029661623,118.73016787276507,-487.1226708389273,111226.37441330902,111857.70084686215,112401.7051911027,112066.65482045812,113452.2825740436,1548.6507888158262,116657.3981178169,113355.11150000012,110052.82488218333,26.831999180218297
2025-10-30 08:00:00,111366.72,111467.01,109692.3,109717.29,2970.54213,36.21020065012316,19.595670138892608,14.198257302560359,-840.1288844517549,-414.925583799709,-425.20330065204587,-526.9034305614477,-10.396551814077498,-516.5068787473703,110723.34627553934,111468.53523834176,112146.04660147386,111974.52286671466,113415.11846882923,1564.7978753289808,116665.57967952063,113093.05050000013,109520.52132047963,27.651758697660473
2025-10-30 12:00:00,109717.19,109777.93,107328.0,107711.56,6544.11088,29.642967722223005,13.499785212541374,16.666224064623737,-1134.318326867171,-558.8041324132014,-575.5141944539696,-805.0895598106144,-169.3351534133849,-635.7544063972296,109719.41751702623,110785.44883137054,111723.71454419063,111807.3478523337,113358.36664326873,1628.0215985197672,116790.89541763124,112700.89850000013,108610.90158236901,29.38874651167149
2025-10-30 16:00:00,107711.56,108214.85,106304.34,106536.39,4367.26208,26.599065001716166,2.692453296455445,11.929302882629832,-1440.2751431823563,-735.0983345670323,-705.1768086153239,-1107.6126005635451,-356.99064284341694,-750.6219577201282,108658.40834468415,110012.89268021226,111229.68363522009,111600.64362283041,113290.4862786591,1648.1993414826416,116964.19740839185,112259.61700000013,107555.03659160841,31.32274020888239
2025-10-30 20:00:00,106536.39,108334.53,106316.17,108322.88,3182.96112,37.16265405661705,12.524357266051652,9.572198591682847,-1417.739605247596,-871.6265887031451,-546.1130165444509,-1189.497688326519,-523.4920519400373,-666.0056363864817,108546.56556312277,109705.6176474464,110952.84519377055,111472.1038729155,113241.05736046348,1674.6393885195957,116756.55941722068,111927.27700000012,107097.99458277956,32.988433349648815
2025-10-31 00:00:00,108322.87,110042.16,108275.28,109227.86,4174.2813,41.73696892658491,31.259876375238708,15.492228979248624,-1266.600230743381,-950.6213171111923,-315.97891363218866,-1167.9050056527485,-652.3746426825795,-515.530362970169,108773.66370874851,109618.75262063797,110788.56088960193,111384.09430927175,113201.12504841907,1681.2280036253392,116399.08665287093,111641.5380000001,106883.98934712927,32.85849211426174
2025-10-31 04:00:00,109227.87,110215.0,109114.88,109449.31,3598.46922,42.83362454032907,51.352677992590394,31.712303877960277,-1106.2291760060616,-981.7428888901661,-124.4862871158955,-1120.0126758581755,-745.9022493176988,-374.11042654047674,108998.87913916567,109587.94487143107,110661.0131858303,111308.2204147905,113163.79355539997,1639.7202890806716,116116.28484848746,111408.62100000012,106700.95715151278,32.5853373414292
2025-10-31 08:00:00,109449.32,110550.0,109214.13,110415.61,2439.82294,47.479101564160416,64.67062531228349,49.09439322670422,-860.674393076406,-957.5291897274141,96.85479665100809,-992.6427573483816,-795.2503509238353,-197.39240642454627,109471.12275944378,109738.42944026178,110637.64145384647,111273.21608479871,113136.44844539599,1618.0166970034804,115815.22398509107,111233.9895000001,106652.75501490913,32.0288594429933
2025-10-31 12:00:00,110415.62,111190.0,109366.91,110202.9,6113.3169,46.58174301315763,74.11673239727871,63.380011900717555,-693.2913482589647,-904.6816214337242,211.3902731747595,-898.5076615660801,-815.9018130522843,-82.60584851379576,109715.04850629585,109822.87863294146,110596.23750586109,111231.24290500268,113107.25890862588,1632.66479007466,115427.41744442304,111034.71600000009,106642.01455557713,30.94770420653188
2025-10-31 16:00:00,110202.9,110300.0,108635.0,109828.78,3864.41061,44.971796486719484,83.35454909574823,74.04730226843684,-602.0203210207546,-844.1493613511303,242.1290403303757,-844.3600205791881,-821.593454557665,-22.76656602152309,109752.95900419723,109823.95160877028,110523.1463148267,111176.24435970846,113074.63722794304,1634.97444792647,114952.31049027921,110808.26850000008,106664.22650972095,30.373212367835922
