timestamp,open,high,low,close,volume
2025-09-17 00:00:00,116788.96000000,117077.16000000,116371.81000000,116372.04000000,1657.75299000
2025-09-17 04:00:00,116372.05000000,117286.73000000,116160.22000000,117162.48000000,2485.03317000
2025-09-17 08:00:00,117162.48000000,117189.86000000,116253.27000000,116258.13000000,1655.08810000
2025-09-17 12:00:00,116258.12000000,116516.93000000,115432.00000000,115875.32000000,2848.33061000
2025-09-17 16:00:00,115875.33000000,116333.33000000,114720.81000000,115652.02000000,5738.81221000
2025-09-17 20:00:00,115652.02000000,116990.68000000,115307.33000000,116447.59000000,2369.22832000
2025-09-18 00:00:00,116447.60000000,117896.00000000,116092.76000000,117581.66000000,3081.68078000
2025-09-18 04:00:00,117581.67000000,117750.00000000,116888.02000000,117086.01000000,1789.62789000
2025-09-18 08:00:00,117086.01000000,117413.04000000,117010.59000000,117063.40000000,1165.75229000
2025-09-18 12:00:00,117063.41000000,117843.83000000,116977.59000000,117583.56000000,2416.33194000
2025-09-18 16:00:00,117583.56000000,117900.00000000,117196.33000000,117450.21000000,1828.62350000
2025-09-18 20:00:00,117450.21000000,117657.17000000,116612.03000000,117073.53000000,1375.21725000
2025-09-19 00:00:00,117073.53000000,117459.99000000,116871.61000000,116977.58000000,1326.38784000
2025-09-19 04:00:00,116977.58000000,117100.00000000,116633.86000000,116909.97000000,1538.09106000
2025-09-19 08:00:00,116909.98000000,117090.36000000,116300.00000000,116394.72000000,1243.82831000
2025-09-19 12:00:00,116394.72000000,116529.08000000,115464.19000000,115884.03000000,2657.87565000
2025-09-19 16:00:00,115884.03000000,116136.00000000,115112.58000000,115125.12000000,1413.65495000
2025-09-19 20:00:00,115125.13000000,115657.28000000,115100.00000000,115632.38000000,812.25284000
2025-09-20 00:00:00,115632.39000000,115730.41000000,115408.47000000,115445.00000000,717.06298000
2025-09-20 04:00:00,115445.00000000,115985.20000000,115409.08000000,115968.56000000,759.46126000
2025-09-20 08:00:00,115968.56000000,115968.57000000,115664.11000000,115894.06000000,793.04586000
2025-09-20 12:00:00,115894.05000000,116121.81000000,115804.47000000,115986.69000000,836.91424000
2025-09-20 16:00:00,115986.70000000,116079.46000000,115698.08000000,115702.00000000,898.20806000
2025-09-20 20:00:00,115702.00000000,115944.70000000,115603.42000000,115685.63000000,670.23512000
2025-09-21 00:00:00,115685.63000000,115732.94000000,115441.83000000,115669.41000000,919.05922000
2025-09-21 04:00:00,115669.42000000,115815.98000000,115487.56000000,115815.97000000,806.93980000
2025-09-21 08:00:00,115815.98000000,115819.06000000,115329.03000000,115603.45000000,786.85295000
2025-09-21 12:00:00,115603.45000000,115747.23000000,115473.19000000,115531.61000000,671.32040000
2025-09-21 16:00:00,115531.62000000,115665.52000000,115209.02000000,115480.05000000,781.11646000
2025-09-21 20:00:00,115480.05000000,115545.43000000,115188.00000000,115232.29000000,546.23336000
2025-09-22 00:00:00,115232.29000000,115379.25000000,114150.00000000,114649.89000000,3078.59053000
2025-09-22 04:00:00,114649.89000000,114649.90000000,111800.00000000,112519.99000000,7290.80289000
2025-09-22 08:00:00,112520.00000000,112976.02000000,112173.52000000,112876.97000000,3052.23045000
2025-09-22 12:00:00,112876.97000000,113432.76000000,112380.00000000,112815.50000000,3313.50245000
2025-09-22 16:00:00,112815.50000000,112888.00000000,111936.40000000,112122.90000000,2731.51753000
2025-09-22 20:00:00,112122.90000000,112977.41000000,111975.28000000,112650.99000000,1315.06971000
2025-09-23 00:00:00,112650.99000000,112833.09000000,111478.00000000,112339.99000000,2398.09582000
2025-09-23 04:00:00,112339.99000000,113114.01000000,111876.15000000,113090.13000000,2504.81638000
2025-09-23 08:00:00,113090.13000000,113281.50000000,112683.33000000,112975.99000000,1814.57634000
2025-09-23 12:00:00,112975.99000000,113290.50000000,112496.61000000,112882.19000000,1948.83266000
2025-09-23 16:00:00,112882.20000000,112958.58000000,111540.20000000,111655.29000000,2394.18192000
2025-09-23 20:00:00,111655.29000000,112220.54000000,111458.73000000,111998.80000000,1240.81718000
2025-09-24 00:00:00,111998.80000000,112500.00000000,111683.09000000,111683.09000000,2848.03309000
2025-09-24 04:00:00,111683.10000000,112779.37000000,111042.66000000,112583.54000000,2905.68984000
2025-09-24 08:00:00,112583.54000000,113162.17000000,112405.62000000,113029.46000000,1567.72874000
2025-09-24 12:00:00,113029.45000000,113890.00000000,112808.00000000,113346.41000000,2535.05067000
